sampno,hh_total_vmt,hh_total_gallons,hh_state_fuel_tax_paid,hh_income_cat,hh_urbrur,hh_city,hh_num_vehicles,hh_avg_mpg,hh_income_group,hh_cpm
30537285,1217.3600000000001,44.26763636363636,27.091793454545453,9,1,SAN FRANCISCO,2,27.5,mid_high,0.14545454545454545
30537688,77.92,2.8181661216481357,1.7247176664486592,11,1,OAKLAND,2,27.65,high,0.1446697187704382
30538014,230.83599999999998,7.191152647975078,4.4009854205607475,9,1,OAKLAND,1,32.1,mid_high,0.12461059190031151
30538097,1954.134,65.17551731325999,39.88741659571511,11,1,OAKLAND,3,30.099999999999998,high,0.13341053850607987
30539240,282.438,10.270472727272727,6.28552930909091,4,1,SAN FRANCISCO,1,27.5,low,0.14545454545454545
30541058,315.63,11.477454545454545,7.024202181818182,5,2,OAKLAND,1,27.5,mid_low,0.14545454545454545
30542228,1350.708,49.116654545454544,30.059392581818184,11,1,OAKLAND,1,27.5,high,0.14545454545454542
30544746,133.782,3.3367538461538464,2.042093353846154,11,1,SAN FRANCISCO,3,28.933333333333334,high,0.09976689976689977
30547218,409.87199999999996,14.904436363636364,9.121515054545455,5,1,OAKLAND,2,27.5,mid_low,0.14545454545454548
30547282,55.385999999999996,2.0140363636363636,1.2325902545454546,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454548
30547595,526.58,17.673043994710774,10.815902924762993,8,1,DALY CITY,2,29.95,mid_high,0.13424774199332123
30549075,514.42,18.70618181818182,11.448183272727272,8,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454548
30551594,41.628,1.497410071942446,0.9164149640287769,6,1,ALAMEDA,1,27.8,mid_low,0.14388489208633093
30553389,797.4780000000001,27.331370538748157,16.726798769713874,2,1,SAN FRANCISCO,2,29.25,low,0.1370890258477257
30555073,53.835,1.9576363636363636,1.1980734545454546,5,1,OAKLAND,1,27.5,mid_low,0.14545454545454545
30555884,164.94400000000002,5.997963636363636,3.670753745454545,4,1,ALAMEDA,2,27.5,low,0.14545454545454542
40000855,6369.876,215.03517960917586,131.60152992081564,10,1,SAN FRANCISCO,2,29.8,high,0.13503256867742847
40002397,217.548,7.419558309206717,4.540769685234511,10,1,OAKLAND,2,29.45,high,0.1364215402431963
40003484,132.1,4.751798561151079,2.90810071942446,11,1,OAKLAND,1,27.8,high,0.14388489208633096
40008422,9.552,0.36045283018867924,0.22059713207547169,4,1,DALY CITY,1,26.5,low,0.1509433962264151
40008624,803.36,29.21309090909091,17.878411636363637,6,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
40009061,1599.6960000000001,54.55824806022004,33.38964781285466,9,1,ALAMEDA,2,29.45,mid_high,0.13642154024319628
40013444,539.04,19.601454545454544,11.99609018181818,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454548
40015408,31.4,1.022801302931596,0.6259543973941368,6,1,OAKLAND,1,30.7,mid_low,0.13029315960912052
40016005,648.5939999999999,23.585236363636362,14.434164654545455,8,1,DALY CITY,1,27.5,mid_high,0.14545454545454545
40016963,501.594,16.932881563296515,10.362923516737467,9,1,OAKLAND,2,29.8,mid_high,0.1350325686774285
40017077,332.794,12.101600000000001,7.4061792,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
40018002,406.378,14.777381818181818,9.043757672727272,11,1,OAKLAND,1,27.5,high,0.14545454545454545
40018307,73.08000000000001,2.6574545454545455,1.6263621818181817,9,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454542
40019293,80.736,2.775641907935533,1.698692847656546,9,1,SAN FRANCISCO,4,29.375,mid_high,0.13751693955289004
40019746,72.298,2.0835158501440922,1.2751117002881842,11,1,SAN FRANCISCO,1,34.7,high,0.11527377521613832
40022772,23.642,0.8597090909090909,0.5261419636363637,5,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454542
40022942,239.625,8.410882440035534,5.147460053301748,10,1,SAN FRANCISCO,3,28.566666666666666,high,0.14040075017273712
40029793,677.7199999999999,18.466485013623974,11.301488828337872,7,2,OAKLAND,1,36.7,mid_low,0.108991825613079
40030269,874.557,26.917501894417782,16.47351115938368,10,1,SAN FRANCISCO,3,32.5,high,0.12311376797358105
40031244,920.72,33.48072727272727,20.49020509090909,10,1,SAN FRANCISCO,2,27.5,high,0.14545454545454545
40032112,9.824,0.33163998867176436,0.2029636730671198,6,1,ALAMEDA,2,29.8,mid_low,0.1350325686774285
40034852,4.47,0.16254545454545455,0.09947781818181817,5,1,OAKLAND,1,27.5,mid_low,0.14545454545454545
40037044,513.372,18.668072727272726,11.424860509090909,10,1,SAN FRANCISCO,2,27.5,high,0.14545454545454542
40037280,627.246,22.68587560497057,13.883755870241988,10,1,SAN FRANCISCO,2,27.65,high,0.1446697187704382
40039264,103.688,3.3774592833876222,2.0670050814332246,11,1,SAN FRANCISCO,1,30.7,high,0.13029315960912052
40041697,26.23,0.8543973941368078,0.5228912052117264,11,1,SAN FRANCISCO,1,30.7,high,0.1302931596091205
40045843,29.672,1.0789818181818183,0.6603368727272728,3,1,ALAMEDA,1,27.5,low,0.14545454545454542
40047116,83.057,3.0202545454545455,1.8483957818181818,9,1,OAKLAND,1,27.5,mid_high,0.14545454545454548
40047386,5.803,0.21101818181818183,0.12914312727272728,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
40052926,20.343,0.6337383177570094,0.38784785046728976,6,1,OAKLAND,1,32.1,mid_low,0.12461059190031154
40057722,191.096,5.953146417445483,3.643325607476635,10,1,SAN FRANCISCO,1,32.1,high,0.12461059190031153
40060727,299.736,10.266687633087633,6.283212831449632,7,1,SAN FRANCISCO,3,29.43333333333333,mid_low,0.13700973700973695
40061466,141.776,4.83532507237985,2.959218944296468,5,1,SAN FRANCISCO,2,29.45,mid_low,0.1364215402431963
40062462,143.766,5.227854545454545,3.199446981818182,6,1,SAN FRANCISCO,2,27.5,mid_low,0.14545454545454545
40072138,641.928,20.453731924868336,12.517683938019422,9,1,SAN FRANCISCO,2,31.400000000000002,mid_high,0.12745187575471603
40073462,171.4,6.2327272727272724,3.814429090909091,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
40073804,46.164,1.4701910828025477,0.8997569426751593,3,1,OAKLAND,1,31.4,low,0.12738853503184713
40073859,535.968,17.46775457165313,10.690265797851715,6,1,OAKLAND,2,31.100000000000005,mid_low,0.13036416033534187
40076581,534.2280000000001,18.41401812259402,11.26937909102754,10,1,OAKLAND,2,29.099999999999998,high,0.13787385253183296
40076652,595.266,20.503490037030506,12.548135902662668,8,2,SAN FRANCISCO,2,29.300000000000004,mid_high,0.13777699406336333
40077112,359.45599999999996,13.071127272727272,7.99952989090909,10,1,OAKLAND,2,27.5,high,0.14545454545454545
40077116,1777.248,56.60025477707007,34.63935592356688,9,1,SAN FRANCISCO,1,31.4,mid_high,0.12738853503184713
40077313,25.740000000000002,0.936,0.572832,4,1,SAN FRANCISCO,1,27.5,low,0.14545454545454545
40077713,63.0,1.891891891891892,1.157837837837838,11,1,SAN FRANCISCO,1,33.3,high,0.12012012012012013
40080575,127.212,4.239349616051523,2.5944819650235322,11,1,OAKLAND,3,30.566666666666666,high,0.13330030550738997
40083169,90.36800000000001,2.9999314223314224,1.8359580304668306,10,1,SAN FRANCISCO,2,30.4,high,0.1327873327873328
40083998,44.867999999999995,1.6315636363636363,0.9985169454545454,4,1,OAKLAND,1,27.5,low,0.14545454545454545
40084177,1433.952,44.13480845331313,27.010502773427632,11,1,ALAMEDA,3,32.5,high,0.12311376797358106
40085887,1586.655,51.95808558819387,31.798348379974648,8,1,ALAMEDA,3,30.733333333333334,mid_high,0.13098773353550425
40087604,172.91400000000002,6.219928057553957,3.8065959712230217,11,1,OAKLAND,1,27.8,high,0.14388489208633093
40089083,12.078,0.43920000000000003,0.2687904,6,1,DALY CITY,1,27.5,mid_low,0.14545454545454545
40090085,4.9239999999999995,0.16039087947882735,0.09815921824104235,6,1,OAKLAND,1,30.7,mid_low,0.13029315960912052
40091700,192.288,6.992290909090909,4.279282036363636,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
40096822,26.126,0.8320382165605096,0.5092073885350319,6,1,OAKLAND,1,31.399999999999995,mid_low,0.12738853503184713
40099023,243.126,8.840945454545455,5.410658618181818,10,1,SAN FRANCISCO,2,27.5,high,0.14545454545454542
40103260,251.334,6.8483378746594,4.1911827792915535,9,1,OAKLAND,1,36.7,mid_high,0.10899182561307899
40103780,211.04000000000002,7.124318323421127,4.3600828139337295,10,1,SAN FRANCISCO,2,29.8,high,0.13503256867742847
40105361,16.256,0.5911272727272727,0.36176989090909095,5,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
40107974,638.16,20.798298139900446,12.728558461619071,8,1,OAKLAND,2,31.100000000000005,mid_high,0.1303641603353419
40109668,25.7,0.9345454545454545,0.5719418181818181,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
40111309,2863.2000000000003,97.65053850607991,59.762129565720905,11,1,OAKLAND,2,29.45,high,0.13642154024319628
40111830,57.803999999999995,1.6554483638952302,1.013134398703881,11,1,ALAMEDA,2,35.0,high,0.11455597286659955
40112339,1583.52,57.58254545454545,35.240517818181814,6,1,OAKLAND,3,27.5,mid_low,0.14545454545454545
40112377,89.032,3.237527272727273,1.9813666909090908,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454548
40114130,0.916,0.03330909090909091,0.02038516363636364,6,2,SAN FRANCISCO,2,27.5,mid_low,0.14545454545454545
40116993,2654.304,83.84436775280369,51.312753064715864,11,1,SAN FRANCISCO,3,32.1,high,0.12635232098931198
40117415,1.409,0.051236363636363635,0.03135665454545455,3,1,SAN FRANCISCO,1,27.5,low,0.14545454545454545
40121684,90.56800000000001,3.1217397690257624,1.9105047386437666,11,1,SAN FRANCISCO,2,29.1,high,0.13787385253183296
40124166,114.843,4.176109090909091,2.5557787636363636,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
40124570,5036.808,160.407898089172,98.16963363057326,10,1,SAN FRANCISCO,3,31.399999999999995,high,0.12738853503184713
40125891,9.104,0.3310545454545455,0.20260538181818183,9,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454545
40129780,208.56799999999998,6.010605187319884,3.678490374639769,8,1,OAKLAND,1,34.7,mid_high,0.11527377521613832
40129868,378.48199999999997,11.365825825825826,6.955885405405406,8,1,SAN FRANCISCO,1,33.3,mid_high,0.12012012012012013
40133608,442.584,16.093963636363636,9.849505745454545,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
40134061,28.971,1.0534909090909093,0.6447364363636363,6,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
40142220,68.696,2.2376547231270356,1.3694446905537458,7,1,ALAMEDA,1,30.7,mid_low,0.13029315960912052
40144860,212.502,7.727345454545454,4.729135418181818,4,1,SAN FRANCISCO,1,27.5,low,0.14545454545454542
40145263,1582.632,57.55025454545455,35.220755781818184,3,1,SAN FRANCISCO,3,27.5,low,0.14545454545454545
40145939,269.988,8.794397394136809,5.382171205211726,8,1,DALY CITY,1,30.7,mid_high,0.1302931596091205
40147906,743.346,25.09397994902294,15.357515728802039,8,1,SAN FRANCISCO,2,29.800000000000004,mid_high,0.13503256867742852
40149386,447.928,15.276756919513607,9.349375234742327,6,1,SAN FRANCISCO,2,29.45,mid_low,0.1364215402431963
40150605,261.072,9.493527272727272,5.810038690909091,11,1,SAN FRANCISCO,2,27.5,high,0.14545454545454548
40150849,52.715999999999994,1.6788535031847132,1.0274583439490446,8,1,SAN FRANCISCO,1,31.399999999999995,mid_high,0.12738853503184716
40151510,1038.352,37.75825454545455,23.108051781818183,10,1,OAKLAND,1,27.5,high,0.14545454545454545
40157082,51.581,1.642707006369427,1.0053366878980892,11,1,SAN FRANCISCO,1,31.4,high,0.12738853503184713
40158295,466.78200000000004,16.97389090909091,10.388021236363638,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
40158467,66.192,2.1908711269804795,1.3408131297120534,11,1,SAN FRANCISCO,4,30.474999999999998,high,0.13239491944527917
40159065,2013.795,72.4386690647482,44.332465467625894,6,1,SAN FRANCISCO,1,27.8,mid_low,0.14388489208633096
40159730,133.644,4.859781818181818,2.974186472727273,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
40160668,912.162,33.16952727272728,20.299750690909093,6,1,OAKLAND,2,27.5,mid_low,0.14545454545454542
40161500,263.664,7.184305177111716,4.39679476839237,10,1,OAKLAND,2,36.7,high,0.108991825613079
40164504,767.8,25.919501557632397,15.862734953271026,5,1,SAN FRANCISCO,2,29.8,mid_low,0.13503256867742852
40166419,873.8399999999999,31.776,19.446911999999998,8,1,SAN FRANCISCO,2,27.5,mid_high,0.14545454545454545
40166427,64.556,2.347490909090909,1.4366644363636363,9,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454545
40175416,452.544,16.456145454545453,10.071161018181819,8,1,SAN FRANCISCO,3,27.5,mid_high,0.14545454545454545
40176828,74.624,2.7136,1.6607232,8,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454548
40177257,41.879999999999995,1.5229090909090908,0.9320203636363635,10,1,SAN FRANCISCO,2,27.5,high,0.14545454545454545
40178409,1256.964,45.70778181818182,27.973162472727275,11,1,SAN FRANCISCO,3,27.5,high,0.14545454545454545
40179886,318.112,11.567709090909092,7.079437963636365,3,1,OAKLAND,1,27.5,low,0.14545454545454545
40180415,331.278,12.046472727272727,7.3724413090909096,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454542
40181080,240.063,8.729563636363636,5.342492945454546,6,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
40183597,3.72,0.11171171171171172,0.06836756756756757,8,1,SAN FRANCISCO,1,33.3,mid_high,0.12012012012012015
40184570,35.736,1.206380968564146,0.7383051527612573,5,1,OAKLAND,2,29.799999999999997,mid_low,0.1350325686774285
40190762,135.138,4.30375796178344,2.633899872611465,3,1,SAN FRANCISCO,1,31.4,low,0.12738853503184713
40193091,252.20000000000002,8.601378112333526,5.264043404748118,7,1,SAN FRANCISCO,2,29.45,mid_low,0.1364215402431963
40194823,108.104,3.931054545454545,2.4058053818181815,9,1,OAKLAND,2,27.5,mid_high,0.14545454545454545
40197784,4989.42,165.2552751733058,101.13622840606314,11,1,SAN FRANCISCO,3,30.333333333333332,high,0.1324845574622347
40198721,97.888,3.028515904439472,1.8534517335169567,9,1,SAN FRANCISCO,2,32.349999999999994,mid_high,0.12375432757598362
40203415,736.425,25.499923534409515,15.605953203058624,11,1,SAN FRANCISCO,3,29.033333333333335,high,0.1385065609364675
40205236,1284.048,46.692654545454545,28.575904581818182,8,1,ALAMEDA,3,27.5,mid_high,0.14545454545454545
40205807,10.321000000000002,0.3753090909090909,0.22968916363636366,4,1,SAN FRANCISCO,1,27.5,low,0.14545454545454545
40207346,29.691,1.0796727272727273,0.6607597090909091,6,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
40207740,124.30199999999999,4.520072727272727,2.7662845090909087,9,1,OAKLAND,2,27.5,mid_high,0.14545454545454548
40208396,263.88,8.595439739413681,5.260409120521173,6,1,SAN FRANCISCO,1,30.7,mid_low,0.13029315960912052
40208507,902.4,29.95682227682228,18.333575233415235,7,1,SAN FRANCISCO,2,30.399999999999995,mid_low,0.1327873327873328
40208984,116.628,4.241018181818182,2.595503127272727,11,1,SAN FRANCISCO,2,27.5,high,0.14545454545454545
40209121,544.152,19.787345454545456,12.109855418181818,11,1,OAKLAND,3,27.5,high,0.1454545454545454
40209546,1000.728,34.13021378112334,20.88769083404748,3,1,OAKLAND,2,29.45,low,0.13642154024319625
40211159,1038.45,34.473251433251434,21.097629877149878,8,1,OAKLAND,2,30.4,mid_high,0.13278733278733282
40212701,154.82,5.280195715112913,3.2314797776491027,8,1,ALAMEDA,2,29.45,mid_high,0.13642154024319628
40213946,73.596,2.676218181818182,1.6378455272727273,10,1,SAN FRANCISCO,2,27.5,high,0.14545454545454548
40215176,607.44,20.71697510133179,12.678788762015056,10,1,SAN FRANCISCO,2,29.45,high,0.1364215402431963
40215394,106.81800000000001,3.4406304072698606,2.105665809249155,10,1,SAN FRANCISCO,2,31.049999999999997,high,0.12884084732048381
40215574,221.38,8.050181818181818,4.926711272727273,9,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454545
40216373,1341.192,45.39743421535237,27.78322973979565,7,1,OAKLAND,3,29.900000000000002,mid_low,0.13539428870840975
40216658,209.772,6.2994594594594595,3.855269189189189,9,1,OAKLAND,1,33.3,mid_high,0.12012012012012013
40218037,53.344,1.9397818181818183,1.1871464727272727,10,1,ALAMEDA,2,27.5,high,0.14545454545454545
40219339,269.16,8.401526397341112,5.1417341551727604,11,1,OAKLAND,3,32.5,high,0.12485549706258152
40220548,13.221,0.4807636363636364,0.29422734545454543,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454542
40221131,865.5360000000001,31.474036363636362,19.262110254545455,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
40221700,1520.07,52.39447675451584,32.06541977376369,5,1,OAKLAND,2,29.099999999999998,mid_low,0.13787385253183299
40224148,424.68399999999997,14.63820479715724,8.95858133586023,7,1,OAKLAND,2,29.099999999999998,mid_low,0.13787385253183299
40226830,768.996,25.182260784467154,15.411543600093898,8,1,SAN FRANCISCO,3,30.73333333333333,mid_high,0.13098773353550425
40227976,283.524,8.832523364485981,5.40550429906542,5,1,OAKLAND,1,32.1,mid_low,0.12461059190031153
40228109,94.568,3.438836363636364,2.1045678545454547,9,1,SAN FRANCISCO,2,27.5,mid_high,0.14545454545454545
40229994,467.736,12.744850136239782,7.799848283378746,6,1,SAN FRANCISCO,1,36.7,mid_low,0.108991825613079
40230150,309.711,11.262218181818183,6.892477527272728,5,1,OAKLAND,1,27.5,mid_low,0.14545454545454548
40230646,464.75,13.674914107190764,8.369047433600747,4,1,OAKLAND,2,34.0,low,0.11769694766812924
40232114,155.38,5.650181818181818,3.457911272727273,8,1,OAKLAND,1,27.5,mid_high,0.14545454545454545
40233855,487.692,17.67046226291694,10.814322904905167,8,2,SAN FRANCISCO,3,27.6,mid_high,0.1449313276651406
40235475,510.426,18.560945454545454,11.35929861818182,9,1,ALAMEDA,1,27.5,mid_high,0.14545454545454545
40238602,136.83599999999998,4.631703222425989,2.834602372124705,11,1,OAKLAND,3,29.900000000000002,high,0.13539428870840975
40240750,920.8080000000001,33.48392727272727,20.492163490909093,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454542
40244854,51.372,1.7707138880663311,1.0836768994965946,8,1,SAN FRANCISCO,2,29.099999999999998,mid_high,0.13787385253183299
40250324,197.91,7.196727272727273,4.40439709090909,11,1,SAN FRANCISCO,3,27.5,high,0.14545454545454545
40253106,118.724,4.317236363636364,2.6421486545454544,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454548
40256241,191.853,6.643224808836024,4.065653583007646,11,1,SAN FRANCISCO,3,29.033333333333335,high,0.1385065609364675
40256529,45.492,1.6542545454545454,1.0124037818181817,8,1,OAKLAND,2,27.5,mid_high,0.14545454545454545
40260174,35.136,1.2707788096795292,0.7777166315238718,10,1,SAN FRANCISCO,2,27.65,high,0.1446697187704382
40260722,5460.648,191.6697689073142,117.3018985712763,11,1,SAN FRANCISCO,3,28.566666666666666,high,0.14040075017273715
40262673,1143.392,41.57789090909091,25.445669236363635,10,1,OAKLAND,2,27.5,high,0.14545454545454545
40263485,40.848,1.812678787878788,1.1093594181818183,8,1,SAN FRANCISCO,4,24.2,mid_high,0.17750477750477753
40266740,176.22199999999998,6.408072727272726,3.9217405090909088,5,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
40268532,919.248,30.516122522522526,18.675866983783784,7,1,SAN FRANCISCO,2,30.4,mid_low,0.1327873327873328
40268541,224.121,6.98196261682243,4.272961121495327,11,1,SAN FRANCISCO,1,32.1,high,0.12461059190031151
40269279,189.19,5.155040871934605,3.1548850136239777,11,1,OAKLAND,1,36.7,high,0.108991825613079
40270851,262.265,9.536909090909091,5.836588363636364,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454548
40277608,630.708,26.989756756756755,16.517731135135136,11,2,SAN FRANCISCO,2,25.65,high,0.17117117117117114
40278130,191.844,8.817072727272727,5.3960485090909085,6,1,OAKLAND,2,22.75,mid_low,0.18383838383838383
40282151,81.964,2.640077802444034,1.615727615095749,7,1,SAN FRANCISCO,2,31.049999999999997,mid_low,0.12884084732048384
40283246,298.82,10.866181818181818,6.650103272727272,11,1,SAN FRANCISCO,2,27.5,high,0.14545454545454545
40284389,156.78,5.403965649985194,3.3072269777909384,11,1,SAN FRANCISCO,2,29.1,high,0.13787385253183299
40284455,1607.46,58.45309090909091,35.77329163636364,10,1,SAN FRANCISCO,2,27.5,high,0.14545454545454545
40286139,1221.28,44.41018181818182,27.179031272727272,7,1,OAKLAND,2,27.5,mid_low,0.14545454545454548
40286207,562.416,20.45149090909091,12.516312436363636,5,1,SAN FRANCISCO,2,27.5,mid_low,0.14545454545454542
40290323,119.75200000000001,4.354618181818182,2.6650263272727273,8,1,SAN FRANCISCO,2,27.5,mid_high,0.1454545454545454
40292709,474.228,15.535159012976534,9.507517315941637,11,1,SAN FRANCISCO,3,30.666666666666668,high,0.13103535862898466
40294418,206.454,7.426402877697842,4.544958561151079,7,1,SAN FRANCISCO,1,27.8,mid_low,0.14388489208633093
40296697,1866.67,67.87890909090909,41.541892363636364,5,1,OAKLAND,1,27.5,mid_low,0.14545454545454542
40298799,468.672,16.858705035971223,10.317527482014388,10,2,SAN FRANCISCO,1,27.8,high,0.14388489208633093
40301289,3730.92,135.6698181818182,83.02992872727273,11,1,SAN FRANCISCO,2,27.5,high,0.14545454545454545
40302657,254.796,8.601439592183517,5.264081030416312,7,1,SAN FRANCISCO,2,29.799999999999997,mid_low,0.1350325686774285
40304041,372.448,13.543563636363636,8.288660945454545,10,1,SAN FRANCISCO,2,27.5,high,0.14545454545454548
40304458,320.688,10.645826044226045,6.515245539066339,6,1,SAN FRANCISCO,2,30.399999999999995,mid_low,0.1327873327873328
40305938,4675.72,157.34316397578817,96.29401635318237,10,1,OAKLAND,4,29.924999999999997,high,0.13460443651526452
40314407,105.18,3.2766355140186914,2.0053009345794393,11,1,SAN FRANCISCO,1,32.1,high,0.1246105919003115
40317341,268.544,9.765236363636363,5.976324654545454,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454548
40317699,310.756,9.896687898089173,6.056772993630574,11,1,SAN FRANCISCO,1,31.4,high,0.12738853503184716
40317725,20.532,0.6687947882736156,0.4093024104234528,6,1,ALAMEDA,1,30.7,mid_low,0.13029315960912052
40320920,10848.896999999999,367.2196731464501,224.73843996562744,7,1,SAN FRANCISCO,3,29.900000000000002,mid_low,0.13539428870840975
40324595,1093.67,39.76981818181818,24.33912872727273,11,1,OAKLAND,1,27.5,high,0.14545454545454545
40326459,300.318,10.920654545454546,6.683440581818182,7,1,OAKLAND,1,27.5,mid_low,0.14545454545454548
40328602,45.726,1.6627636363636364,1.0176113454545455,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454548
40330460,176.06799999999998,6.402472727272727,3.918313309090909,8,1,OAKLAND,2,27.5,mid_high,0.14545454545454545
40330936,504.128,18.233013996075865,11.15860456559843,6,1,OAKLAND,2,27.650000000000002,mid_low,0.14466971877043822
40332713,4656.456,169.32567272727272,103.6273117090909,7,1,SAN FRANCISCO,2,27.5,mid_low,0.14545454545454548
40335094,12.913,0.46956363636363635,0.28737294545454545,1,1,OAKLAND,1,27.5,low,0.14545454545454545
40336536,20.64,0.6726790673303642,0.41167958920618286,11,2,SAN FRANCISCO,2,31.1,high,0.1303641603353419
40343229,619.578,22.53010909090909,13.788426763636364,7,1,SAN FRANCISCO,3,27.5,mid_low,0.14545454545454542
40343235,2441.616,88.78603636363636,54.33705425454545,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
40343349,270.0,4.909090909090909,3.004363636363636,10,1,SAN FRANCISCO,2,30.4,high,0.07272727272727271
40344441,128.952,4.106751592356688,2.513331974522293,11,1,SAN FRANCISCO,1,31.4,high,0.12738853503184713
40344631,3413.835,107.47942152457651,65.77740597304083,11,1,SAN FRANCISCO,3,31.8,high,0.12593393825369592
40346294,184.41,6.705818181818182,4.103960727272727,10,2,SAN FRANCISCO,1,27.5,high,0.14545454545454545
40346735,54.312,0.0,0.0,11,1,OAKLAND,1,30.7,high,0.0
40347987,57397.05,1907.708237892948,1167.5174415904842,7,1,SAN FRANCISCO,5,30.26,mid_low,0.1329481733220051
40350938,30.102000000000004,0.9377570093457943,0.5739072897196261,11,1,SAN FRANCISCO,1,32.1,high,0.12461059190031153
40354159,350.936,12.76130909090909,7.809921163636363,8,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454545
40359725,160.95600000000002,5.852945454545455,3.582002618181818,8,1,OAKLAND,3,27.5,mid_high,0.14545454545454542
40359964,123.75200000000001,4.451510791366907,2.7243246043165468,10,1,ALAMEDA,1,27.8,high,0.14388489208633093
40361777,170.728,6.208290909090909,3.7994740363636366,11,1,SAN FRANCISCO,2,27.5,high,0.14545454545454545
40362372,1816.344,60.59903254506156,37.08660791757768,2,1,OAKLAND,3,30.099999999999998,low,0.1334527656546592
40362960,420.288,15.2832,9.353318400000001,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
40364437,79.95,2.9072727272727272,1.7792509090909092,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454542
40370797,504.33,15.711214953271027,9.615263551401869,5,1,OAKLAND,1,32.1,mid_low,0.12461059190031151
40373702,38.025999999999996,1.0361307901907355,0.6341120435967301,10,1,OAKLAND,1,36.7,high,0.108991825613079
40375198,1384.56,50.34763636363637,30.812753454545454,11,1,DALY CITY,2,27.5,high,0.14545454545454545
40375452,132.3,3.812680115273775,2.3333602305475503,7,1,OAKLAND,1,34.7,mid_low,0.11527377521613831
40375624,150.804,4.802675159235669,2.9392371974522296,11,1,SAN FRANCISCO,1,31.399999999999995,high,0.12738853503184713
40376921,1330.776,44.177548894348895,27.036659923341524,8,1,SAN FRANCISCO,2,30.4,mid_high,0.13278733278733282
40377025,2889.344,105.06705454545454,64.30103738181818,11,1,OAKLAND,1,27.5,high,0.14545454545454545
40379286,10.445,0.37981818181818183,0.23244872727272725,3,1,SAN FRANCISCO,1,27.5,low,0.14545454545454545
40386399,492.032,17.79553276651406,10.890866053106604,9,1,SAN FRANCISCO,2,27.65,mid_high,0.1446697187704382
40387224,767.92,27.924363636363633,17.089710545454544,8,1,SAN FRANCISCO,2,27.5,mid_high,0.14545454545454542
40387973,89.424,3.251781818181818,1.9900904727272726,5,1,OAKLAND,2,27.5,mid_low,0.14545454545454542
40393044,190.968,6.5823734675747705,4.02841256215576,11,1,DALY CITY,2,29.1,high,0.13787385253183299
40394338,27.132,0.9759712230215827,0.5972943884892086,10,1,SAN FRANCISCO,1,27.8,high,0.14388489208633093
40397436,28.398000000000003,1.0326545454545455,0.631984581818182,4,1,DALY CITY,1,27.5,low,0.14545454545454545
40398593,1077.33,39.175636363636364,23.975489454545453,8,1,DALY CITY,3,27.5,mid_high,0.14545454545454545
40400290,547.31,17.050155763239875,10.434695327102803,7,1,SAN FRANCISCO,1,32.1,mid_low,0.12461059190031151
40402993,541.432,19.688436363636363,12.049323054545454,5,1,OAKLAND,2,27.5,mid_low,0.14545454545454545
40403157,11.827,0.4300727272727273,0.2632045090909091,5,1,OAKLAND,1,27.5,mid_low,0.14545454545454545
40404738,38.410000000000004,1.3967272727272728,0.854797090909091,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454542
40405047,1070.844,43.097057596134256,26.375399248834164,11,1,OAKLAND,3,26.733333333333334,high,0.1609835142976353
